id,pred_score
UniRef100_A0A413U935 CRISPR-associated endonuclease Cas9 n=1 Tax=Holdemanella biformis TaxID=1735 RepID=A0A413U935_9FIRM,0.6327960405240324
UniRef100_A0A3A6E5R1 CRISPR-associated endonuclease Cas9 n=1 Tax=Subdoligranulum sp. AF14-43 TaxID=2302959 RepID=A0A3A6E5R1_9FIRM,0.7264686804632355
UniRef100_A0A5Z1RQY5 CRISPR-associated endonuclease Cas9 n=1 Tax=Campylobacter coli TaxID=195 RepID=A0A5Z1RQY5_CAMCO,0.7777578502121396
UniRef100_A0A5T0EBP6 CRISPR-associated endonuclease Cas9 n=1 Tax=Campylobacter coli TaxID=195 RepID=A0A5T0EBP6_CAMCO,0.7556337385173564
UniRef100_A0A7T9ZFB0 CRISPR-associated endonuclease Cas9 n=2 Tax=Pediococcus acidilactici TaxID=1254 RepID=A0A7T9ZFB0_PEDAC,0.9254201305303652
UniRef100_A0A8A8L871 Type II CRISPR RNA-guided endonuclease Cas9 n=2 Tax=Lactobacillus TaxID=1578 RepID=A0A8A8L871_LACGS,0.4806039536023486
UniRef100_A0A6G2JUX2 CRISPR-associated endonuclease Cas9 n=1 Tax=Acidimicrobiales bacterium TaxID=2201156 RepID=A0A6G2JUX2_9ACTN,0.6477087502431237
UniRef100_G6AFY6 CRISPR-associated endonuclease Cas9 n=2 Tax=Prevotella histicola TaxID=470565 RepID=G6AFY6_9BACT,0.6792165571918282
UniRef100_A0A5Z2N9G7 CRISPR-associated endonuclease Cas9 n=3 Tax=Campylobacter TaxID=194 RepID=A0A5Z2N9G7_CAMCO,0.7730696134204385
UniRef100_K2FGU4 CRISPR-associated endonuclease Cas9 n=1 Tax=uncultured bacterium TaxID=77133 RepID=K2FGU4_9BACT,0.5221145267409184
UniRef100_A0A5T1DHP6 CRISPR-associated endonuclease Cas9 n=1 Tax=Campylobacter jejuni TaxID=197 RepID=A0A5T1DHP6_CAMJU,0.7591626818067406
UniRef100_A0A6B1ZA56 CRISPR-associated endonuclease Cas9 n=1 Tax=Enterococcus hirae TaxID=1354 RepID=A0A6B1ZA56_ENTHR,0.5089559075118921
UniRef100_A0A378ZQX4 CRISPR-associated endonuclease Cas9 n=2 Tax=Pannonibacter phragmitetus TaxID=121719 RepID=A0A378ZQX4_9HYPH,0.5
UniRef100_A0A7X0ZWH5 CRISPR-associated endonuclease Cas9 n=1 Tax=Listeria booriae TaxID=1552123 RepID=A0A7X0ZWH5_9LIST,0.8074654526235336
UniRef100_A0A096CIC5 CRISPR-associated endonuclease Cas9 n=1 Tax=Prevotella bivia DNF00320 TaxID=1401068 RepID=A0A096CIC5_9BACT,0.9137072334718936
UniRef100_A0A246EN17 CRISPR-associated endonuclease Cas9 n=1 Tax=Prevotella nigrescens TaxID=28133 RepID=A0A246EN17_9BACT,0.8880229268872964
UniRef100_A0A3E0IMR1 CRISPR-associated endonuclease Cas9 n=1 Tax=Staphylococcus felis TaxID=46127 RepID=A0A3E0IMR1_9STAP,0.8197487155018683
UniRef100_E4ZF34 CRISPR-associated endonuclease Cas9 n=1 Tax=Neisseria lactamica (strain 020-06) TaxID=489653 RepID=E4ZF34_NEIL0,0.8794972267494011
UniRef100_A0A174LFF7 CRISPR-associated endonuclease Cas9 n=1 Tax=Anaerostipes hadrus TaxID=649756 RepID=A0A174LFF7_ANAHA,0.4780199515431159
UniRef100_A0A0E2EGB1 CRISPR-associated endonuclease Cas9 n=1 Tax=Treponema denticola H-22 TaxID=999432 RepID=A0A0E2EGB1_TREDN,0.3306674243064898
UniRef100_A0A1P8JCZ1 CRISPR-associated endonuclease Cas9 n=1 Tax=Prevotella intermedia ATCC 25611 = DSM 20706 TaxID=1122984 RepID=A0A1P8JCZ1_PREIN,0.5737483618736272
UniRef100_H1GG18 CRISPR-associated endonuclease Cas9 n=4 Tax=Bacteria TaxID=2 RepID=H1GG18_LISIO,0.4701428570021003
UniRef100_A0A173SPI3 CRISPR-associated endonuclease Cas9 n=1 Tax=Anaerostipes hadrus TaxID=649756 RepID=A0A173SPI3_ANAHA,0.5942109419692733
UniRef100_A0A015SZB2 CRISPR-associated endonuclease Cas9 n=1 Tax=Bacteroides fragilis str. 3986 N(B)19 TaxID=1339289 RepID=A0A015SZB2_BACFG,0.9101900873711709
UniRef100_A0A6N7BTN7 CRISPR-associated endonuclease Cas9 n=1 Tax=Pediococcus pentosaceus TaxID=1255 RepID=A0A6N7BTN7_PEDPE,0.17249909929206697
UniRef100_A0A424FJZ2 CRISPR-associated endonuclease Cas9 n=1 Tax=Neisseria meningitidis TaxID=487 RepID=A0A424FJZ2_NEIME,0.7405505203030845
UniRef100_A0A414SWS9 CRISPR-associated endonuclease Cas9 n=2 Tax=Roseburia intestinalis TaxID=166486 RepID=A0A414SWS9_9FIRM,0.6391856792476929
UniRef100_A0A416U192 CRISPR-associated endonuclease Cas9 n=1 Tax=Blautia sp. AF17-9LB TaxID=2292959 RepID=A0A416U192_9FIRM,0.5203140663329133
UniRef100_A0A1M7FGK0 CRISPR-associated endonuclease Cas9 n=1 Tax=Flavobacterium xanthum TaxID=69322 RepID=A0A1M7FGK0_9FLAO,0.4131961257088349
UniRef100_A0A4R2H8P7 CRISPR-associated endonuclease Cas9 n=1 Tax=Pedobacter psychrotolerans TaxID=1843235 RepID=A0A4R2H8P7_9SPHI,0.8527235093745285
UniRef100_A0A1Y3YN68 CRISPR-associated endonuclease Cas9 n=1 Tax=Pseudoflavonifractor sp. An44 TaxID=1965635 RepID=A0A1Y3YN68_9FIRM,0.484952274762636
UniRef100_W1V0U5 CRISPR-associated endonuclease Cas9 n=5 RepID=W1V0U5_9FIRM,0.44939273407978336
UniRef100_A0A396FJM8 CRISPR-associated endonuclease Cas9 n=1 Tax=[Eubacterium] rectale TaxID=39491 RepID=A0A396FJM8_9FIRM,0.9468751353857568
UniRef100_A0A3R7ANS9 CRISPR-associated endonuclease Cas9 n=2 Tax=unclassified Clostridium TaxID=2614128 RepID=A0A3R7ANS9_9CLOT,0.9288991540661713
UniRef100_A0A5B3G9X6 CRISPR-associated endonuclease Cas9 n=1 Tax=Anaerostipes hadrus TaxID=649756 RepID=A0A5B3G9X6_ANAHA,0.5666331262362078
UniRef100_H0UDA8 CRISPR-associated endonuclease Cas9 n=1 Tax=Brevibacillus laterosporus GI-9 TaxID=1118154 RepID=H0UDA8_BRELA,0.7579330937657164
UniRef100_A0A496C9Y1 CRISPR-associated endonuclease Cas9 n=1 Tax=Parabacteroides sp. AF19-14 TaxID=2293114 RepID=A0A496C9Y1_9BACT,0.8565148093714481
UniRef100_A0A2D3PUG5 CRISPR-associated endonuclease Cas9 n=1 Tax=Fusobacterium pseudoperiodonticum TaxID=2663009 RepID=A0A2D3PUG5_9FUSO,0.7836408856269063
UniRef100_A0A3B9U948 CRISPR-associated endonuclease Cas9 n=1 Tax=Prevotella sp. TaxID=59823 RepID=A0A3B9U948_9BACT,0.5876335729587884
UniRef100_A0A2G9VFU1 CRISPR-associated endonuclease Cas9 n=1 Tax=Pediococcus damnosus TaxID=51663 RepID=A0A2G9VFU1_9LACO,0.9642763704742355
UniRef100_A0A6A8DV75 CRISPR-associated endonuclease Cas9 n=1 Tax=Lactobacillus reuteri TaxID=1598 RepID=A0A6A8DV75_LACRE,0.8566965145483106
UniRef100_M2SLU3 CRISPR-associated endonuclease Cas9 n=1 Tax=Treponema denticola US-Trep TaxID=999440 RepID=M2SLU3_TREDN,0.3667307595619484
UniRef100_A0A363EBL6 CRISPR-associated endonuclease Cas9 n=1 Tax=Lactobacillus reuteri TaxID=1598 RepID=A0A363EBL6_LACRE,0.7782059100500116
UniRef100_A0A1H9APL9 CRISPR-associated endonuclease Cas9 n=1 Tax=Nitrosomonas ureae TaxID=44577 RepID=A0A1H9APL9_9PROT,0.3162134451896661
UniRef100_A0A6L5P7C5 CRISPR-associated endonuclease Cas9 n=1 Tax=Lactobacillus reuteri TaxID=1598 RepID=A0A6L5P7C5_LACRE,0.4932601405844402
UniRef100_A0A3E4YGD0 CRISPR-associated endonuclease Cas9 n=1 Tax=Streptococcus sp. I-P16 TaxID=1156433 RepID=A0A3E4YGD0_9STRE,0.7102767657087679
UniRef100_A0A7U8ATY6 CRISPR-associated endonuclease Cas9 n=2 Tax=Campylobacter TaxID=194 RepID=A0A7U8ATY6_CAMLA,0.8394858814015298
UniRef100_A0A2G2BCZ8 CRISPR-associated endonuclease Cas9 n=1 Tax=Marinosulfonomonas sp. TaxID=2030815 RepID=A0A2G2BCZ8_9RHOB,0.2719135840459874
UniRef100_A0A264Y3N9 CRISPR-associated endonuclease Cas9 n=1 Tax=Prevotella sp. 885 TaxID=2022527 RepID=A0A264Y3N9_9BACT,0.8616556794707083
UniRef100_A0A6L1I4I4 CRISPR-associated endonuclease Cas9 n=1 Tax=Campylobacter lari TaxID=201 RepID=A0A6L1I4I4_CAMLA,0.8477017523454057
UniRef100_A0A6A8CY64 CRISPR-associated endonuclease Cas9 n=1 Tax=Lactobacillus reuteri TaxID=1598 RepID=A0A6A8CY64_LACRE,0.865809816694829
UniRef100_A0A133KEN0 CRISPR-associated endonuclease Cas9 n=1 Tax=Anaerococcus tetradius TaxID=33036 RepID=A0A133KEN0_9FIRM,0.9318586123072102
UniRef100_A0A417PB84 CRISPR-associated endonuclease Cas9 n=1 Tax=Ruminococcus sp. OM08-7 TaxID=2292376 RepID=A0A417PB84_9FIRM,0.8997987140107289
UniRef100_A0A5P8M4Y6 CRISPR-associated endonuclease Cas9 n=2 Tax=Schleiferilactobacillus harbinensis TaxID=304207 RepID=A0A5P8M4Y6_9LACO,0.6090255579425826
UniRef100_U6RJS5 CRISPR-associated endonuclease Cas9 n=1 Tax=Bacteroides sp. HPS0048 TaxID=1078089 RepID=U6RJS5_9BACE,0.4911720206852749
UniRef100_A0A417JGI3 CRISPR-associated endonuclease Cas9 n=2 Tax=Ruminococcus sp. AM27-16 TaxID=2293192 RepID=A0A417JGI3_9FIRM,0.4695367130369065
UniRef100_A0A3S4NP75 CRISPR-associated endonuclease Cas9 n=1 Tax=Streptococcus dysgalactiae subsp. equisimilis TaxID=119602 RepID=A0A3S4NP75_STREQ,0.8530920159853818
UniRef100_A0A7G1K4Y9 CRISPR-associated endonuclease Cas9 n=2 Tax=Streptococcus dysgalactiae TaxID=1334 RepID=A0A7G1K4Y9_STREQ,0.8980677809342499
UniRef100_A0A4U9YRI6 CRISPR-associated endonuclease Cas9 n=2 Tax=Streptococcus dysgalactiae TaxID=1334 RepID=A0A4U9YRI6_STREQ,0.853095555032924
UniRef100_A0A501VR63 CRISPR-associated endonuclease Cas9 n=1 Tax=Streptococcus sp. D2 TaxID=2589787 RepID=A0A501VR63_9STRE,0.8272231038504689
UniRef100_F9Q210 CRISPR-associated endonuclease Cas9 n=2 Tax=Streptococcus TaxID=1301 RepID=F9Q210_STROR,0.3111212411950283
UniRef100_A0A3D8IRW0 CRISPR-associated endonuclease Cas9 n=1 Tax=Helicobacter equorum TaxID=361872 RepID=A0A3D8IRW0_9HELI,0.9138961217751531
UniRef100_A0A7X2G4Q4 CRISPR-associated endonuclease Cas9 n=1 Tax=Lactobacillus reuteri TaxID=1598 RepID=A0A7X2G4Q4_LACRE,0.8692064116045505
UniRef100_A0A330LHI1 CRISPR-associated endonuclease Cas9 n=1 Tax=Latilactobacillus sakei TaxID=1599 RepID=A0A330LHI1_LATSK,0.5260883392874042
UniRef100_A0A0C3A2P0 CRISPR-associated endonuclease Cas9 n=1 Tax=Apilactobacillus kunkeei TaxID=148814 RepID=A0A0C3A2P0_9LACO,0.6712658098643872
UniRef100_A0A5M0Z0Q6 CRISPR-associated endonuclease Cas9 n=1 Tax=Campylobacter lari TaxID=201 RepID=A0A5M0Z0Q6_CAMLA,0.6537253369826902
UniRef100_A0A0A2EHM8 CRISPR-associated endonuclease Cas9 n=1 Tax=Porphyromonadaceae bacterium COT-184 OH4590 TaxID=1517682 RepID=A0A0A2EHM8_9PORP,0.15726561310720127
UniRef100_A0A414FSQ5 CRISPR-associated endonuclease Cas9 n=1 Tax=Bacteroides caccae TaxID=47678 RepID=A0A414FSQ5_9BACE,0.052807020549117206
UniRef100_A0A1W6N6V9 CRISPR-associated endonuclease Cas9 n=1 Tax=Levilactobacillus brevis TaxID=1580 RepID=A0A1W6N6V9_LEVBR,0.6429099001664343
UniRef100_A0A3R6QD81 CRISPR-associated endonuclease Cas9 n=4 Tax=unclassified Roseburia TaxID=2637578 RepID=A0A3R6QD81_9FIRM,0.8884161352906123
UniRef100_A0A081Q742 CRISPR-associated endonuclease Cas9 n=1 Tax=Streptococcus mitis TaxID=28037 RepID=A0A081Q742_STRMT,0.8914470046231382
UniRef100_A0A2D1UCV3 CRISPR-associated endonuclease Cas9 n=1 Tax=Mycoplasma dispar TaxID=86660 RepID=A0A2D1UCV3_9MOLU,0.6675731687721727
UniRef100_A0A1U7LAN8 CRISPR-associated endonuclease Cas9 n=1 Tax=Butyricimonas synergistica TaxID=544644 RepID=A0A1U7LAN8_9BACT,0.35260632351964394
UniRef100_A0A2K0XL61 CRISPR-associated endonuclease Cas9 n=1 Tax=Prevotella timonensis TaxID=386414 RepID=A0A2K0XL61_9BACT,0.43446458374326313
UniRef100_A0A1X1GV45 CRISPR-associated endonuclease Cas9 n=1 Tax=Streptococcus oralis subsp. tigurinus TaxID=1077464 RepID=A0A1X1GV45_STROR,0.9192015765233801
UniRef100_A0A2N0XIB1 CRISPR-associated endonuclease Cas9 n=1 Tax=Chryseobacterium sp. PMSZPI TaxID=1033900 RepID=A0A2N0XIB1_9FLAO,0.8668675230909973
UniRef100_A0A416XS73 CRISPR-associated endonuclease Cas9 n=1 Tax=Blautia sp. AF14-40 TaxID=2292958 RepID=A0A416XS73_9FIRM,0.5079287726776398
UniRef100_C6S593 CRISPR-associated endonuclease Cas9 n=2 Tax=Neisseria meningitidis TaxID=487 RepID=C6S593_NEIML,0.7341959541577218
UniRef100_A0A5R1LE97 CRISPR-associated endonuclease Cas9 n=1 Tax=Campylobacter sp. US12a TaxID=2498116 RepID=A0A5R1LE97_9PROT,0.7758418213482874
UniRef100_A0A412ZIC7 CRISPR-associated endonuclease Cas9 n=1 Tax=Phocaeicola dorei TaxID=357276 RepID=A0A412ZIC7_9BACT,0.5069610042361988
UniRef100_A0A413GCW1 CRISPR-associated endonuclease Cas9 n=2 Tax=Bacteroidales TaxID=171549 RepID=A0A413GCW1_9BACT,0.7214741772117649
UniRef100_A0A3M0MYC4 CRISPR-associated endonuclease Cas9 n=1 Tax=Lactobacillus sp. ESL0233 TaxID=2069354 RepID=A0A3M0MYC4_9LACO,0.8528891170379184
UniRef100_A0A3R9TK42 CRISPR-associated endonuclease Cas9 n=1 Tax=Streptococcus mitis TaxID=28037 RepID=A0A3R9TK42_STRMT,0.8121997941420395
UniRef100_A0A0F2E4R3 CRISPR-associated endonuclease Cas9 n=1 Tax=Streptococcus oralis subsp. tigurinus TaxID=1077464 RepID=A0A0F2E4R3_STROR,0.6961872318626736
UniRef100_A0A428D4V9 CRISPR-associated endonuclease Cas9 n=1 Tax=Streptococcus mitis TaxID=28037 RepID=A0A428D4V9_STRMT,0.8207704679740163
UniRef100_A0A2L1CJ81 Type II-B CRISPR-associated RNA-guided endonuclease Cas9/Csx12 n=1 Tax=Francisella novicida TaxID=264 RepID=A0A2L1CJ81_FRANO,0.560736498150564
UniRef100_A0A6I1TVC3 CRISPR-associated endonuclease Cas9 n=1 Tax=Streptococcus mitis TaxID=28037 RepID=A0A6I1TVC3_STRMT,0.5461148443517665
UniRef100_UPI001374BA86 type II-B CRISPR-associated RNA-guided endonuclease Cas9/Csx12 n=1 Tax=Legionella pneumophila TaxID=446 RepID=UPI001374BA86,0.0649560323633681
UniRef100_UPI0013F60F87 type II-B CRISPR-associated RNA-guided endonuclease Cas9/Csx12 n=1 Tax=Sutterella wadsworthensis TaxID=40545 RepID=UPI0013F60F87,0.029601635993294965
UniRef100_UPI0013F65B7E type II-B CRISPR-associated RNA-guided endonuclease Cas9/Csx12 n=2 Tax=Sutterella wadsworthensis TaxID=40545 RepID=UPI0013F65B7E,0.03441112634488577
UniRef100_UPI0013F664D5 type II-B CRISPR-associated RNA-guided endonuclease Cas9/Csx12 n=1 Tax=Sutterella wadsworthensis TaxID=40545 RepID=UPI0013F664D5,0.17521758345723717
UniRef100_UPI0013F63BB6 type II-B CRISPR-associated RNA-guided endonuclease Cas9/Csx12 n=1 Tax=Sutterella wadsworthensis TaxID=40545 RepID=UPI0013F63BB6,0.17036654997872286
UniRef100_UPI0013F66C54 type II-B CRISPR-associated RNA-guided endonuclease Cas9/Csx12 n=2 Tax=Sutterella wadsworthensis TaxID=40545 RepID=UPI0013F66C54,0.33226631588887595
UniRef100_UPI001374F28B type II-B CRISPR-associated RNA-guided endonuclease Cas9/Csx12 n=1 Tax=Legionella pneumophila TaxID=446 RepID=UPI001374F28B,0.1319748589955853
UniRef100_A0A510TST0 CRISPR-associated endonuclease Cas9 n=2 Tax=Schleiferilactobacillus harbinensis TaxID=304207 RepID=A0A510TST0_9LACO,0.7293924783576674
UniRef100_A0A4P7CHQ1 CRISPR-associated endonuclease Cas9 n=2 Tax=Actinobacillus indolicus TaxID=51049 RepID=A0A4P7CHQ1_9PAST,0.766301478810127
UniRef100_A0A133NAH6 CRISPR-associated endonuclease Cas9 n=1 Tax=Fusobacterium nucleatum TaxID=851 RepID=A0A133NAH6_FUSNU,0.5385305130333471
UniRef100_A0A3A5PFG2 CRISPR-associated endonuclease Cas9 n=1 Tax=Bacteroides sp. AF39-16AC TaxID=2292936 RepID=A0A3A5PFG2_9BACE,0.7966045698896017
UniRef100_A0A378HIZ8 CRISPR-associated endonuclease Cas9 n=1 Tax=Levilactobacillus brevis TaxID=1580 RepID=A0A378HIZ8_LEVBR,0.8682011396692485
UniRef100_F5X275 CRISPR-associated endonuclease Cas9 n=1 Tax=Streptococcus pasteurianus (strain ATCC 43144 / JCM 5346 / CDC 1723-81) TaxID=981540 RepID=F5X275_STRPX,0.8533234948667533
UniRef100_A0A175A1Y1 CRISPR-associated endonuclease Cas9 n=1 Tax=[Eubacterium] siraeum TaxID=39492 RepID=A0A175A1Y1_9FIRM,0.3140684986649715
UniRef100_A0A5C8H6N4 CRISPR-associated endonuclease Cas9 n=1 Tax=Ligilactobacillus salivarius TaxID=1624 RepID=A0A5C8H6N4_9LACO,0.5263465249692146
UniRef100_A0A1V9B8M7 CRISPR-associated endonuclease Cas9 n=1 Tax=Geobacillus sp. 46C-IIa TaxID=1963025 RepID=A0A1V9B8M7_9BACI,0.9358014361445296
UniRef100_A0A1C3SQ53 CRISPR-associated endonuclease Cas9 n=1 Tax=Streptococcus macedonicus TaxID=59310 RepID=A0A1C3SQ53_STRMC,0.7617802524820707
UniRef100_A0A7H9FIP2 CRISPR-associated endonuclease Cas9 n=1 Tax=Streptococcus oralis subsp. oralis TaxID=1891914 RepID=A0A7H9FIP2_STROR,0.16965885438435022
UniRef100_A0A4P6RDP4 CRISPR-associated endonuclease Cas9 n=2 Tax=unclassified Bacteroides TaxID=2646097 RepID=A0A4P6RDP4_9BACE,0.7857275316164951
UniRef100_A0A374DD87 CRISPR-associated endonuclease Cas9 n=1 Tax=Ruminococcus sp. AM36-18 TaxID=2293209 RepID=A0A374DD87_9FIRM,0.6341212192715291
UniRef100_A0A3E4VXZ2 CRISPR-associated endonuclease Cas9 n=1 Tax=Phocaeicola plebeius TaxID=310297 RepID=A0A3E4VXZ2_9BACT,0.17514288538183193
UniRef100_A0A4R2GQL6 CRISPR-associated endonuclease Cas9 n=2 Tax=Natronoflexus pectinivorans TaxID=682526 RepID=A0A4R2GQL6_9BACT,0.7084339544767432
UniRef100_A0A7M2XH36 CRISPR-associated endonuclease Cas9 n=1 Tax=Novosphingobium sp. ES2-1 TaxID=2780074 RepID=A0A7M2XH36_9SPHN,0.8220292379714951
UniRef100_T5JDL4 CRISPR-associated endonuclease Cas9 n=1 Tax=Lactobacillus plantarum EGD-AQ4 TaxID=1382301 RepID=T5JDL4_LACPN,0.5251375715796432
UniRef100_A0A558NDW2 CRISPR-associated endonuclease Cas9 n=1 Tax=Weissella cibaria TaxID=137591 RepID=A0A558NDW2_9LACO,0.5547117675741755
UniRef100_A0A6H1D308 CRISPR-associated endonuclease Cas9 n=1 Tax=Parabacteroides distasonis TaxID=823 RepID=A0A6H1D308_9BACT,0.9778873972342519
UniRef100_A0A1Q6S274 CRISPR-associated endonuclease Cas9 n=1 Tax=Ruminococcus sp. CAG:108-related_41_35 TaxID=1897020 RepID=A0A1Q6S274_9FIRM,0.8305632245692024
UniRef100_A0A173VVZ1 CRISPR-associated endonuclease Cas9 n=1 Tax=Roseburia inulinivorans TaxID=360807 RepID=A0A173VVZ1_9FIRM,0.8969079327618158
UniRef100_A0A1U9MD17 CRISPR-associated endonuclease Cas9 n=1 Tax=Bartonella apis TaxID=1686310 RepID=A0A1U9MD17_9HYPH,0.11013669646020596
UniRef100_A0A4U3MNP2 CRISPR-associated endonuclease Cas9 n=1 Tax=Enterococcus faecalis TaxID=1351 RepID=A0A4U3MNP2_ENTFL,0.7752512791090876
UniRef100_A0A373Y0H9 CRISPR-associated endonuclease Cas9 n=1 Tax=Ruminococcus sp. AF16-40 TaxID=2293148 RepID=A0A373Y0H9_9FIRM,0.7975732807326466
UniRef100_A0A2T4HDZ0 CRISPR-associated endonuclease Cas9 n=1 Tax=Flavobacterium columnare TaxID=996 RepID=A0A2T4HDZ0_9FLAO,0.5612795713308174
UniRef100_A0A0F2D9H7 CRISPR-associated endonuclease Cas9 n=1 Tax=Streptococcus oralis subsp. oralis TaxID=1891914 RepID=A0A0F2D9H7_STROR,0.9701583743112177
UniRef100_A0A414WYG2 CRISPR-associated endonuclease Cas9 n=1 Tax=Phocaeicola plebeius TaxID=310297 RepID=A0A414WYG2_9BACT,0.8163287492388368
UniRef100_A0A1U9MIU6 CRISPR-associated endonuclease Cas9 n=1 Tax=Bartonella apis TaxID=1686310 RepID=A0A1U9MIU6_9HYPH,0.19489526322066406
UniRef100_A0A095ZV18 CRISPR-associated endonuclease Cas9 n=1 Tax=Tissierellia bacterium S5-A11 TaxID=1230730 RepID=A0A095ZV18_9FIRM,0.8040944836996441
UniRef100_A0A1Y4IP47 CRISPR-associated endonuclease Cas9 n=1 Tax=Parabacteroides distasonis TaxID=823 RepID=A0A1Y4IP47_9BACT,0.8567956442501902
UniRef100_A0A562Q1X7 CRISPR-associated endonuclease Cas9 n=2 Tax=Flavobacterium glaciei TaxID=386300 RepID=A0A562Q1X7_9FLAO,0.36325744986992287
UniRef100_A0A7Z7K631 CRISPR-associated endonuclease Cas9 n=1 Tax=Streptococcus agalactiae TaxID=1311 RepID=A0A7Z7K631_STRAG,0.8670802282641311
UniRef100_A0A1X1HCB9 CRISPR-associated endonuclease Cas9 n=1 Tax=Streptococcus oralis subsp. oralis TaxID=1891914 RepID=A0A1X1HCB9_STROR,0.2806406695676577
UniRef100_A0A7Z7VZG5 CRISPR-associated endonuclease Cas9 n=1 Tax=Streptococcus agalactiae TaxID=1311 RepID=A0A7Z7VZG5_STRAG,0.9480007282160374
UniRef100_A0A415T5R8 CRISPR-associated endonuclease Cas9 n=1 Tax=Phocaeicola plebeius TaxID=310297 RepID=A0A415T5R8_9BACT,0.852985247514291
UniRef100_A0A1X1HHH1 CRISPR-associated endonuclease Cas9 n=1 Tax=Streptococcus oralis subsp. oralis TaxID=1891914 RepID=A0A1X1HHH1_STROR,0.7821501970127552
UniRef100_A0A373P3F0 CRISPR-associated endonuclease Cas9 n=1 Tax=Blautia sp. OF03-13 TaxID=2292980 RepID=A0A373P3F0_9FIRM,0.5
UniRef100_A0A0Q0YQ33 CRISPR-associated endonuclease Cas9 n=1 Tax=Geobacillus sp. Sah69 TaxID=1737624 RepID=A0A0Q0YQ33_9BACI,0.9299072036592173
UniRef100_A0A5C6KLI9 CRISPR-associated endonuclease Cas9 n=1 Tax=Parabacteroides distasonis TaxID=823 RepID=A0A5C6KLI9_9BACT,0.8587386220333981
